-0.125999    0.000003   -0.000833 0.062104   -0.000047   -0.002076 0.062336    0.000049    0.003784
0.000100   -0.126147   -0.000973 -0.000089    0.062151   -0.002178 0.000139    0.062244    0.004033
0.000344    0.000058   -1.664432 -0.000189   -0.000079    0.883753 0.000029    0.000027    0.793341
0.062253    0.000003    0.002598 -0.021461   -0.000049   -0.002083 -0.030887    0.000050   -0.000013
0.000080    0.062208    0.002636 -0.000097   -0.021429   -0.003495 0.000130   -0.030999    0.001370
-0.000005   -0.000021    0.792599 0.000018   -0.000026   -0.861225 0.000121    0.000043    0.054253
0.062256    0.000002   -0.003852 -0.031098   -0.000045    0.001893 -0.021380    0.000053    0.002124
0.000081    0.062180   -0.003773 -0.000086   -0.031053    0.001852 0.000299   -0.021651    0.002317
-0.000031   -0.000025    0.880788 -0.000100   -0.000050    0.057367 0.000495    0.000175   -0.950082
